item,truth
2628,1
2634,1
2643,1
2652,1
2655,1
2670,1
2676,1
2680,1
2690,1
2701,1
2717,1
2725,1
2737,1
2741,1
2749,1
2751,1
2764,1
2777,1
2790,1
2794,1
2801,1
2810,1
2814,0
2822,0
2828,1
2836,1
2843,1
2859,1
2867,1
2874,1
2877,1
2886,1
2890,1
2892,1
2906,0
2924,1
2928,1
2931,1
2948,1
2950,1
2957,1
2964,1
2970,1
2976,1
2985,1
2995,1
3003,1
3008,1
3014,1
3026,0
3042,1
3054,1
3075,1
3077,1
3087,0
3092,1
3100,0
3104,1
3128,1
3130,1
3134,0
3140,1
3162,1
3166,1
3169,1
3195,1
3201,1
3218,1
3224,1
3235,1
3242,1
3248,1
3270,1
3271,1
3283,1
3288,1
3304,1
3309,1
3316,1
3326,1
3330,1
3333,1
3339,1
3351,1
3354,1
3358,1
3359,1
3373,1
3376,0
3380,1
3386,0
3398,0
3399,0
3406,0
3413,1
3422,1
3437,1
3440,1
3445,0
3454,0
3470,0
3490,0
3496,0
3502,0
3504,0
3512,0
3515,1
3524,1
3537,1
3541,0
3543,1
3556,1
3566,1
3567,1
3572,1
3580,1
3584,1
3593,1
3599,1
3602,1
3611,1
3628,0
3636,1
3645,1
3647,0
3654,0
3657,0
3665,0
3670,1
3679,1
3684,1
3690,1
3695,1
3698,1
3727,1
3730,1
3736,1
3745,1
3756,1
3763,1
3781,1
3789,1
3805,1
3813,1
3816,1
3832,1
3841,1
3846,0
3857,1
3871,0
3888,0
3905,1
3910,1
3926,1
3939,0
3945,1
3949,1
3964,1
3966,1
3993,0
3996,1
4002,1
4009,0
4015,1
4025,1
4030,0
4039,0
4052,1
4070,0
4078,1
4086,0
4094,0
4107,1
4119,0
4121,0
4131,1
4135,0
4148,1
4150,1
4151,1
4165,1
4168,0
4172,0
4175,1
4184,1
4238,1
4241,1
4247,1
4277,1
4280,1
4292,1
4296,0
4299,0
4305,0
4306,1
4307,0
4308,0
4325,1
4328,1
4332,0
4340,0
4346,1
4361,1
4366,1
4374,1
4386,0
4387,1
4413,0
4425,1
4428,0
4431,1
4433,0
4441,1
4442,0
4443,0
4444,0
4445,1
4448,0
4449,0
4452,0
4455,1
4456,1
4458,1
4468,0
4470,0
4476,1
4478,1
4483,0
4492,1
4505,0
4531,1
4536,1
4553,0
4574,1
4581,1
4582,1
4585,1
4597,1
4601,1
4612,1
4618,0
4623,0
4631,0
4634,1
4636,1
4653,1
4671,1
4678,0
4681,1
4695,0
4704,1
4714,1
4719,0
4729,0
4732,0
4756,0
4764,1
4766,0
4768,1
4772,0
4773,0
4776,0
4779,0
4787,1
4788,1
4791,0
4792,1
4794,1
4861,0
4875,1
4894,0
4899,1
4908,0
4929,0
4930,0
4936,1
4940,1
4941,1
4946,1
4950,0
4954,1
4955,1
4959,0
4964,1
4968,0
4972,1
4973,1
4977,0
4978,0
4983,1
4989,0
4991,0
4992,1
4993,0
5001,1
5003,1
5006,1
5016,0
5017,0
5030,1
5035,1
5044,1
5050,0
5062,1
5085,0
5099,1
5100,1
5102,1
5103,0
5105,1
5108,0
5111,0
5119,0
5123,0
5133,0
5147,1
5151,1
5163,0
5175,0
5186,1
5190,0
5199,0
5203,1
5211,1
5216,1
5236,0
5276,0
5287,1
5298,1
5310,1
5339,0
5343,0
5347,1
5350,0
5352,0
5363,1
5364,1
5365,1
5366,1
5367,1
5368,0
5370,0
5381,0
5388,1
5390,1
5394,0
5402,0
5406,0
5412,1
5421,1
5443,1
5471,0
5475,0
5477,0
5479,1
5482,1
5489,0
5501,0
5509,1
5510,1
5518,1
5519,1
5529,0
5550,1
5551,0
5558,0
5566,1
5577,0
5634,0
5658,1
5688,0
5702,1
5723,0
5724,0
5729,0
5732,0
5733,0
5737,0
5738,0
5739,1
5744,1
5748,0
5751,0
5752,0
5754,0
5757,1
5758,1
5759,0
5764,0
5765,0
5773,0
5775,1
5776,0
5782,0
5785,0
5790,0
5792,1
5813,0
5820,0
5825,0
5826,0
5835,0
5857,0
5902,0
5907,0
5919,0
5928,0
5930,1
5932,0
5935,0
5941,0
5945,0
5952,0
5954,0
5957,0
5959,1
5962,0
5964,0
5968,0
5970,1
5976,0
5978,0
5979,0
5980,0
5996,1
6001,0
6006,0
6014,0
6016,0
6020,0
6024,0
6027,1
6037,0
6067,1
6070,0
6076,1
6087,0
6092,0
6093,0
6115,0
6123,1
6147,0
6154,1
6156,1
6167,1
6177,1
6189,1
6207,1
6218,1
6231,1
6263,1
6270,0
6296,0
6301,0
6326,0
6336,0
6342,0
6346,1
6357,0
6359,1
6364,1
6376,0
6377,0
6382,0
6398,0
6400,1
6409,0
6415,0
6423,0
6425,1
6442,0
6451,0
6456,1
6457,1
6471,0
6477,1
6487,0
6518,0
6557,0
6591,0
6592,0
6597,1
6599,0
6617,1
6619,0
6621,0
6623,1
6627,1
6629,1
6631,1
6638,1
6650,0
6661,0
6663,1
6672,1
6680,0
6701,1
6707,1
6732,0
6745,0
6747,1
6748,1
6757,0
6764,1
6769,1
6774,1
6776,0
6777,1
6778,0
6783,1
6792,0
6793,1
6794,1
6799,0
6805,0
6809,1
6827,0
6828,0
6841,0
6868,0
6884,1
6896,1
6923,1
6937,0
6942,0
6943,0
6944,0
6950,0
6957,0
6965,0
6968,0
6982,0
6986,1
6988,1
6990,1
6991,1
6999,1
7004,1
7007,1
7009,1
7011,1
7013,1
7014,1
7025,1
7031,0
7033,0
7038,0
7052,1
7057,0
7075,0
7080,1
7093,0
7115,0
7124,0
7132,0
7136,0
7152,1
7157,0
7174,1
7181,0
7189,1
7206,1
7217,1
7245,0
7252,0
7257,0
7261,1
7271,0
7278,0
7286,1
7287,1
7290,1
7292,0
7314,0
7333,1
7338,1
7357,1
7383,0
7404,1
7405,0
7415,0
7451,0
7454,0
7456,1
7457,1
7462,1
7469,1
7470,1
7472,1
7473,1
7481,0
7486,0
7487,0
7497,0
7500,1
7507,0
7513,0
7514,0
7515,0
7517,0
7520,0
7521,1
7523,1
7531,0
7538,0
7544,0
7551,0
7567,1
7590,0
7597,1
7601,0
7611,0
7625,0
7626,0
7630,1
7634,0
7637,1
7644,1
7648,1
7649,0
7652,0
7655,0
7657,0
7665,0
7666,1
7670,1
7672,1
7681,0
7684,0
7692,0
7700,0
7702,0
7723,1
7724,0
7727,1
7732,0
7733,1
7744,0
7758,0
7762,1
7768,0
7776,0
7780,0
7790,0
7793,0
7799,0
7805,0
7806,0
7812,0
7821,1
7823,1
7828,0
7830,1
7834,1
7838,1
7840,0
7851,0
7854,0
7862,1
7874,0
7880,0
7892,0
7897,0
7902,0
7905,1
7924,1
7931,0
7941,1
7949,0
7978,1
7980,0
7994,1
8017,1
8034,0
8035,1
8037,1
8038,1
8041,0
8044,0
8045,0
8047,1
8048,0
8049,0
8050,0
8053,1
8054,0
8055,0
8057,0
8062,1
8064,1
8066,1
8074,1
8079,0
8082,1
8087,1
8091,0
8098,1
8102,1
8113,0
8127,0
8146,1
8149,0
8172,0
8175,1
8180,0
8210,1
8218,0
8233,1
8237,1
8239,1
8243,1
8245,1
8253,1
8260,0
8264,0
8269,0
8280,1
8290,0
8318,1
8338,0
8342,0
8365,0
8378,1
8379,0
8383,1
8384,1
8385,0
8386,0
8387,1
8389,0
8391,0
8393,1
8410,1
8418,0
8426,1
8431,0
8448,1
8453,1
8473,0
8486,1
8500,1
8502,0
8517,0
8522,0
8537,1
8540,1
8559,1
8590,0
8595,0
8602,1
8608,1
8612,1
8613,0
8619,0
8629,1
8640,0
8654,1
8661,1
8669,1
8690,0
8694,1
8713,1
8773,1
8786,1
8807,1
8811,0
8817,1
8819,0
8824,1
8830,0
8847,0
8848,1
8850,0
8859,1
8876,1
8904,0
8914,0
8934,0
8997,0
9007,1
9015,0
9022,1
9027,0
9031,0
9033,0
9046,0
9048,0
9050,0
9055,1
9083,0
9090,0
9154,0
9155,0
9169,0
9175,0
9180,1
9200,0
9212,0
9216,1
9220,1
9227,1
9258,0
9268,1
9271,0
9283,0
9286,0
9289,0
9297,0
9298,1
9300,0
9302,0
9304,1
9313,1
9315,1
9317,1
9320,0
9322,0
9332,0
9338,1
9351,1
9364,1
9389,1
9396,0
9398,0
9405,1
9420,1
9426,1
9427,0
9433,1
9436,1
9442,0
9450,1
9453,1
9454,1
9456,1
9457,1
9458,1
9463,1
9471,0
9474,1
9475,0
9478,0
9483,0
9500,1
9509,1
9527,0
9539,1
9563,1
9586,0
9591,0
9630,0
9635,1
9638,0
9642,1
9643,0
9650,1
9659,1
9664,1
9670,0
9673,0
9680,0
9681,0
9687,1
9700,1
9719,1
9722,0
9732,0
9737,0
9751,0
9777,0
9800,0
9823,0
9840,0
9845,0
9846,0
9847,0
9855,0
9862,0
9864,1
9866,0
9869,1
9871,1
9873,1
9875,0
9877,1
9890,1
9899,0
9901,0
9905,1
9913,0
9954,0
9973,1
10010,0
10020,0
10024,1
10027,0
10034,1
10035,0
10040,1
10044,0
10052,0
10055,1
10062,1
10063,1
10066,1
10067,1
10069,1
10072,1
10079,0
10080,1
10083,1
10088,1
10091,1
10098,0
10108,1
10114,1
10121,1
10129,1
10135,1
10147,0
10156,1
10162,0
10171,0
10172,0
10178,1
10179,0
10186,1
10192,1
10199,1
10204,1
10205,0
10211,1
10212,0
10215,1
10220,1
10228,1
10234,0
10236,0
10238,1
10251,0
10259,1
10264,1
10267,0
10269,1
10275,1
10280,1
10287,0
10289,0
10290,1
10293,1
10299,0
10307,1
10314,1
10317,0
10335,1
10341,0
10348,0
10351,1
10388,0
10396,1
10404,0
10411,1
10413,0
10414,1
10416,1
10418,1
10419,0
10422,1
10423,1
10429,0
10433,0
10460,0
10469,0
10476,0
10480,1
10482,0
10488,1
10494,1
10500,1
10505,0
10512,1
10526,1
10529,0
10535,1
10540,0
10549,1
10555,0
10565,1
10574,1
10578,0
10587,1
10592,1
10598,0
10609,1
10614,0
10621,1
10637,1
10652,1
10673,0
10679,1
10724,0
10730,0
10731,1
10743,1
10747,1
10748,1
10751,1
10763,1
10768,1
10772,0
10779,0
10783,0
10784,1
10790,1
10792,0
10796,0
10799,0
10803,0
10814,0
10827,1
10836,1
10839,0
10840,1
10841,1
10845,1
10848,0
10859,1
10863,0
10898,1
10907,1
10924,0
10939,0
10944,0
10947,1
10960,1
10962,1
10968,1
10973,1
10991,0
11007,0
11008,1
11013,1
11023,0
11024,0
11027,1
11031,0
11051,0
11060,0
11076,0
11095,0
11107,0
11144,0
11150,1
11178,1
11181,1
11191,1
11192,1
11199,1
11211,0
11217,0
11220,1
11233,0
11242,0
11244,0
11261,1
11308,1
11332,0
11335,1
11345,0
11354,1
11369,0
11377,1
11379,1
11382,1
11383,0
11388,1
11396,0
11400,0
11408,1
11412,1
11416,0
11419,0
11423,1
11429,1
11433,0
11437,0
11440,0
11472,1
11473,1
11477,1
11527,0
11544,0
11550,1
11581,0
11584,1
11591,0
11595,0
11596,1
11616,1
11619,0
11620,1
11625,1
11628,1
11629,1
11640,1
11655,1
11658,0
11680,0
11712,0
11726,0
11750,1
11760,0
11784,0
11824,0
11836,0
11847,1
11855,1
11863,1
11875,0
11890,0
11896,0
11907,0
11910,1
11917,1
11928,0
11930,0
11938,1
11946,1
11952,1
11971,0
11980,0
12000,0
12033,0
12052,0
12070,0
12082,0
12094,0
12115,1
12130,1
12154,1
12170,0
12206,1
12213,1
12214,1
12219,1
12234,0
12286,0
12323,1
12340,1
12367,1
12369,0
12370,0
12377,1
12380,1
12381,1
12385,1
12388,1
12389,1
12390,1
12391,1
12401,1
12405,1
12418,0
12429,0
12432,1
12437,0
12442,0
12525,1
12539,0
12541,0
12549,0
12551,0
12552,0
12553,0
12555,1
12559,0
12560,0
12565,1
12575,1
12581,0
12597,0
12599,0
12601,0
12613,1
12618,1
12624,1
12638,0
12645,0
12652,1
12655,0
12667,0
12676,1
12684,0
12691,1
12698,0
12704,0
12708,0
12718,1
12721,0
12722,1
12728,1
12734,1
12736,0
12741,1
12745,1
12748,0
12750,0
12765,0
12792,0
12794,1
12825,0
12833,0
12860,1
12885,0
12899,0
12924,0
12932,0
12940,0
12949,1
12954,1
12957,0
12958,1
12960,1
12961,0
12969,1
12972,1
12974,0
12980,1
12992,1
13019,0
13022,0
13025,0
13037,1
13052,1
13056,0
13070,0
13080,0
13093,1
13107,1
13116,0
13122,0
13124,1
13131,1
13134,1
13140,0
13148,1
13149,1
13151,1
13156,1
13165,1
13169,1
13175,1
13177,0
13178,1
13184,0
13186,0
13199,0
13208,0
13221,1
13261,1
13273,0
13276,0
13279,1
13286,1
13287,0
13290,1
13293,1
13294,0
13295,1
13298,0
13302,1
13308,1
13309,0
13310,1
13311,0
13312,1
13313,0
13317,0
13319,1
13320,0
13321,1
13322,0
13323,0
13328,1
13337,1
13366,1
13377,1
13384,1
13387,0
13394,1
13400,0
13408,1
13410,1
13414,0
13416,1
13420,1
13421,0
13435,1
13436,1
13441,0
13448,1
13450,1
13461,1
13467,1
13472,0
13477,0
13484,1
13499,0
13503,0
13514,1
13518,0
13534,0
13542,0
13548,0
13551,0
13568,1
13571,1
13584,1
13602,0
13631,0
13635,1
13639,1
13641,0
13645,1
13646,1
13654,0
13661,1
13667,0
13670,0
13680,0
13696,0
13697,1
13714,1
13722,1
13725,1
13749,1
13789,0
13796,0
13801,1
13807,0
13809,1
13824,0
13833,0
13846,1
13849,1
13850,0
13851,1
13860,1
13862,0
13866,1
13868,1
13892,0
13903,1
13916,1
13925,0
13971,0
13988,1
13997,0
14003,0
14009,0
14011,1
14012,0
14013,0
14015,0
14024,0
14029,0
14030,0
14032,1
14036,1
14046,1
14060,0
14069,0
14070,1
14071,1
14073,1
14082,1
14083,0
14085,0
14101,1
14112,0
14119,1
14126,0
14142,1
14160,0
14175,0
14176,1
14181,0
14203,0
14205,1
14212,1
14213,1
14216,1
14218,0
14227,0
14251,0
14267,0
14282,0
14287,0
14290,1
14292,1
14393,1
14407,1
14413,0
14445,0
14450,1
14453,0
14459,0
14467,1
14470,1
14476,0
14477,1
14480,1
14486,0
14491,1
14493,0
14498,0
14503,1
14508,1
14523,1
14527,1
14529,0
14532,1
14534,1
14537,0
14539,0
14540,0
14542,0
14550,0
14553,0
14561,1
14566,0
14585,1
14606,1
14615,1
14620,0
14624,0
14626,1
14633,0
14638,1
14642,1
14643,1
14648,0
14652,1
14653,1
14657,0
14658,1
14660,0
14663,1
14669,0
14676,0
14684,1
14697,1
14706,1
14711,0
14717,0
14724,1
14733,1
14741,1
14746,1
14749,0
14762,1
14767,0
14783,1
14807,1
14815,1
14848,1
14860,1
14869,1
14882,0
14903,0
14926,0
14947,1
14965,0
14967,1
14983,0
14995,0
15006,0
15007,0
15008,0
15015,0
15016,0
15028,1
15034,1
15035,0
15046,0
15050,1
15057,0
15061,1
15069,1
15081,0
15094,0
15097,0
15108,1
15116,1
15120,0
15128,0
15135,0
15142,0
15145,0
15155,1
15176,0
15177,0
15178,1
15182,0
15188,0
15195,1
15196,0
15205,1
15213,1
15217,1
15223,1
15224,1
15233,0
15269,0
15272,1
15301,0
15311,1
15324,0
15327,1
15339,0
15345,0
15351,0
15355,0
15366,0
15367,0
15375,0
15376,1
15387,0
15390,0
15403,1
15408,0
15422,1
15435,0
15443,1
15448,1
15458,1
15461,1
15469,1
15478,0
15487,0
15524,0
15527,0
15528,0
15533,0
15535,0
15536,0
15537,0
15538,0
15539,1
15540,0
15541,0
15543,0
15544,0
15549,0
15552,0
15555,1
15557,0
15561,1
15574,0
15579,1
15580,0
15582,0
15587,1
15590,0
15593,0
15597,0
15607,0
15622,0
15636,0
15648,0
15653,1
15663,1
15669,0
15673,0
15679,0
15710,0
15713,1
15718,0
15729,0
15741,1
15745,0
15748,1
15755,1
15764,1
15765,0
15784,0
15799,0
15805,0
15816,0
15835,0
15854,0
15866,1
15872,0
15898,0
15918,0
15922,0
15926,0
15932,0
15937,0
15953,0
15956,0
15958,0
15962,0
15969,1
15976,0
15984,0
15988,0
15991,1
15992,0
16003,0
16008,0
16018,0
16028,1
16042,0
16054,0
16057,0
16060,0
16066,0
16067,1
16069,0
16074,0
16088,0
16097,0
16103,0
16110,1
16113,0
16119,1
16149,0
16155,0
16164,0
16169,1
16177,0
16180,1
16184,1
16185,1
16199,1
16225,1
16226,0
16244,1
16245,1
16253,1
16256,1
16263,1
16265,0
16279,0
16284,1
16319,1
16371,1
16382,0
16386,1
16397,0
16404,1
16427,0
16434,1
16441,0
16450,0
16453,1
16479,0
16483,1
16489,0
16509,0
16518,1
16538,0
16553,1
16563,0
16564,1
16568,1
16577,1
16580,0
16587,0
16609,0
16621,1
16622,1
16624,1
16625,1
16632,0
16633,1
16639,1
16646,0
16659,1
16670,1
16683,1
16685,0
16692,0
16699,1
16700,1
16704,1
16707,1
16708,0
16718,0
16723,1
16727,0
16740,1
16743,0
16747,0
16748,0
16777,0
16805,1
16814,0
16817,0
16829,0
16839,0
16846,1
16859,1
16861,1
16864,1
16871,1
16873,0
16885,1
16902,1
16906,0
16911,1
16912,0
16915,1
16938,0
16959,0
16967,0
16970,0
16986,1
16987,0
16993,1
17002,1
17004,1
17010,1
17017,0
17019,0
17023,1
17041,0
17045,1
17046,1
17049,0
17054,1
17055,0
17057,0
17058,1
17067,1
17073,1
17149,0
17164,0
17169,0
17190,1
17193,1
17205,0
17208,1
17223,1
17233,1
17241,1
17242,0
17252,1
17257,1
17273,0
17280,0
17290,0
17295,1
17297,0
17323,1
17354,1
17357,0
17387,0
17396,1
17399,0
17442,0
17450,0
17452,0
17455,1
17456,1
17461,1
17465,1
17468,0
17487,1
17512,1
17517,1
17520,1
17521,1
17542,1
17550,0
17565,1
17584,1
17586,1
17606,1
17610,1
17645,1
17651,1
17654,1
17655,0
17663,0
17664,0
17675,1
17689,0
17691,0
17696,1
17714,1
17725,1
17727,0
17732,1
17737,1
17738,0
17742,1
17745,1
17778,0
17796,0
17814,0
17823,0
17852,0
17854,0
17855,0
17860,1
17867,0
17880,0
17882,1
17893,0
17909,1
17929,1
17932,1
17949,1
17953,1
17971,1
17985,0
18011,1
18043,0
18046,0
18048,1
18051,1
18053,1
18055,0
18061,1
18063,0
18064,0
18070,1
18076,0
18077,0
18078,1
18082,0
18093,0
18100,0
18103,0
18109,0
18110,0
18120,0
18130,1
18135,0
18140,0
18162,0
18169,0
18179,1
18186,0
18191,0
18195,0
18198,0
18204,0
18206,1
18211,0
18213,1
18215,0
18222,0
18230,0
18231,1
18232,0
18237,0
18261,1
18281,0
18289,0
18297,1
18306,1
18330,1
18349,1
18356,1
18358,1
18379,0
18394,1
18409,0
18411,0
18417,0
18427,1
18430,1
18437,0
18438,0
18444,0
18453,1
18456,0
18477,0
18480,0
18482,1
18496,1
18501,0
18532,0
18546,0
18557,0
18574,0
18579,1
18596,1
18598,0
18599,1
18601,0
18603,0
18605,1
18613,1
18616,0
18617,1
18622,1
18623,0
18625,1
18628,0
18632,0
18639,0
18643,1
18649,1
18653,1
18668,0
18680,0
18682,0
18684,0
18687,1
18688,1
18691,1
18693,1
18696,0
18697,1
18722,1
18730,0
18745,1
18780,1
18787,0
18799,0
18805,0
18813,1
18823,1
18840,1
18849,1
18860,1
18867,1
18874,0
18877,1
18880,1
18883,1
18888,1
18889,1
18898,1
18905,0
18919,1
18931,1
18934,0
18949,1
18952,1
18979,0
18981,0
18986,0
18995,1
19002,0
19013,1
19021,0
