item,truth
533,1
534,0
535,0
536,0
537,1
538,0
539,0
540,0
541,0
542,1
543,1
544,0
545,1
546,1
547,0
548,1
549,0
550,1
551,1
552,0
553,1
554,1
555,1
556,1
557,1
558,0
559,0
560,1
561,0
562,1
563,0
564,0
565,1
566,0
567,0
568,0
569,0
570,0
571,0
572,1
573,1
574,0
575,0
576,1
577,1
578,0
579,1
580,0
581,0
582,0
583,0
584,1
585,0
586,1
587,0
588,1
589,0
590,0
591,1
592,0
593,1
594,1
595,1
596,0
597,1
598,0
599,0
600,1
601,1
602,1
603,0
604,0
605,1
606,1
607,1
608,0
609,1
610,0
611,0
612,0
613,1
614,1
615,0
616,0
617,1
618,1
619,0
620,1
621,1
622,0
623,1
624,0
625,0
626,0
627,1
628,0
629,0
630,1
631,0
632,0
633,0
634,0
635,1
636,1
637,1
638,1
639,1
640,1
641,0
642,1
643,1
644,1
645,0
646,0
647,1
648,1
649,0
650,0
651,1
652,0
653,0
654,0
655,0
656,1
657,1
658,0
659,0
660,1
661,1
662,1
663,0
664,1
665,1
666,1
667,0
668,0
669,0
670,0
671,1
672,1
673,1
674,0
675,1
676,1
677,0
678,1
679,1
680,0
681,1
682,1
683,1
684,0
685,0
686,0
687,1
688,1
689,0
690,0
691,1
692,1
693,1
694,0
695,1
696,1
697,0
698,0
699,0
700,0
701,1
702,0
703,1
704,0
705,1
706,1
707,1
708,1
709,1
710,1
711,1
712,1
713,1
714,0
715,1
716,1
717,0
718,0
719,0
720,0
721,1
722,1
723,0
724,0
725,0
726,0
727,0
728,0
729,0
730,1
731,0
732,1
733,0
734,1
735,0
736,1
737,1
738,1
739,1
740,0
741,1
742,1
743,0
744,0
745,0
746,1
747,0
748,0
749,0
750,1
751,0
752,1
753,1
754,0
755,0
756,1
757,0
758,1
759,1
760,1
761,1
762,0
763,0
764,0
765,1
766,1
767,1
768,1
769,1
770,0
771,0
772,1
773,0
774,0
775,1
776,1
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,1
785,1
786,0
787,0
788,0
789,1
790,1
791,0
792,0
793,0
794,1
795,0
796,1
797,0
798,0
799,1
800,0
801,1
802,0
803,1
804,1
805,1
806,0
807,1
808,1
809,0
810,0
811,1
812,1
813,0
814,1
815,1
816,0
817,1
818,0
819,1
820,1
821,0
822,0
823,1
824,1
825,1
826,1
827,1
828,1
829,1
830,0
831,1
832,0
833,0
834,1
835,0
836,0
837,0
838,1
839,1
840,1
841,0
842,1
843,0
844,0
845,0
846,0
847,0
848,0
849,1
850,1
851,0
852,1
853,1
854,0
855,1
856,0
857,1
858,0
859,0
860,1
861,0
862,1
863,0
864,0
865,1
866,1
867,1
868,0
869,0
870,1
871,1
872,0
873,1
874,0
875,0
876,0
877,0
878,1
879,1
880,0
881,1
882,0
883,1
884,0
885,1
886,1
887,1
888,1
889,0
890,0
891,0
892,0
893,0
894,0
895,1
896,0
897,0
898,0
899,0
900,0
901,0
902,1
903,1
904,1
905,1
906,1
907,0
908,1
909,0
910,0
911,0
912,1
913,0
914,1
915,0
916,1
917,0
918,0
919,0
920,0
921,0
922,0
923,1
924,1
925,0
926,1
927,1
928,0
929,0
930,1
931,1
932,1
933,0
934,1
935,0
936,1
937,0
938,1
939,1
940,1
941,0
942,1
943,1
944,1
945,1
946,1
947,1
948,0
949,0
950,1
951,0
952,0
953,0
954,0
955,0
956,1
957,0
958,1
959,0
960,1
961,0
962,1
963,0
964,0
965,1
966,0
967,1
968,0
969,0
970,0
971,0
972,0
973,1
974,1
975,0
976,0
977,0
978,1
979,0
980,0
981,0
982,0
983,1
984,1
985,0
986,0
987,1
988,1
989,0
990,1
991,0
992,1
993,0
994,0
995,1
996,0
997,1
998,0
999,1
