item,truth
3891,3
3892,3
3893,3
3894,3
3942,2
3947,2
3949,2
3950,2
3953,2
3956,0
3957,0
3958,0
3959,1
3963,2
3964,0
3965,0
3966,0
3969,0
3970,0
3995,2
3998,3
4000,2
4001,1
4002,2
4003,1
4010,1
4011,1
4012,1
4014,2
4016,2
4061,1
4062,1
4071,0
4074,0
4078,2
4079,1
4082,1
4098,1
4104,2
4106,1
4110,2
4111,2
4112,0
4115,0
4118,0
4120,3
4121,3
4122,3
4126,0
4132,0
4143,0
4144,0
4146,2
4154,2
4155,0
4157,2
4158,2
4230,2
4231,2
4233,0
4240,0
4247,0
4249,0
4256,1
4261,0
4266,0
4276,1
4292,0
4298,1
4304,1
4306,3
4307,3
4308,3
4309,3
4310,3
4311,3
4312,3
4313,3
4314,3
4315,3
4316,3
4317,3
4318,3
4319,3
4320,3
4321,3
4322,0
4324,1
4325,1
4327,1
4340,0
4410,1
4411,1
4413,2
4415,2
4416,1
4417,1
4418,1
4420,1
4423,2
4425,2
4426,2
4427,1
4428,0
4439,1
4446,0
4447,0
4456,0
4458,1
4460,1
4461,0
4462,0
4468,0
4475,1
4481,0
4491,0
4492,2
4494,0
4497,1
4499,0
4505,1
4508,0
4512,3
4513,3
4514,3
4515,3
4516,3
4517,3
4518,0
4570,0
4573,2
4574,1
4575,1
4576,2
4577,1
4578,1
4579,2
4580,0
4586,1
4588,0
4592,0
4593,0
4594,0
4597,0
4601,1
4602,0
4611,0
4612,1
4615,0
4621,0
4622,1
4623,1
4626,1
4627,0
4629,0
4631,3
4632,3
4633,3
4634,3
4635,3
4636,1
4637,1
4638,0
4642,1
4703,0
4709,2
4712,1
4722,1
4723,0
4726,1
4727,1
4731,0
4733,1
4737,1
4749,2
4751,0
4754,1
4755,1
4757,1
4762,1
4774,1
4777,1
4779,1
4783,3
4784,3
4785,3
4786,3
4787,3
4788,3
4789,3
4790,3
4791,3
4792,3
4793,3
4795,0
4797,1
4799,0
4872,2
4877,2
4878,2
4890,2
4892,0
4893,0
4894,0
4898,2
4900,0
4901,0
4906,0
4908,2
4909,2
4915,2
4918,0
4919,0
4924,0
4930,1
4933,0
4934,0
4936,0
4937,0
4939,0
4941,0
4947,0
4951,0
4952,2
4954,1
4955,0
4957,1
4968,0
4969,0
4973,1
4975,0
4980,1
4982,1
4983,3
4984,3
4985,3
4986,3
4987,3
4988,3
4989,3
4990,3
4991,3
4992,3
4993,3
4994,3
4995,3
4996,3
4997,3
5013,1
5015,0
5094,1
5095,1
5097,1
5098,2
5103,0
5107,0
5111,1
5112,0
5113,0
5116,1
5121,1
5122,2
5124,0
5125,0
5127,0
5131,2
5132,2
5133,1
5137,1
5138,1
5142,0
5146,2
5148,0
5151,0
5152,1
5153,1
5154,0
5155,0
5157,0
5159,0
5161,0
5167,0
5173,1
5174,3
5175,3
5176,0
5186,0
5188,2
5189,1
5194,1
5196,0
5198,1
5273,1
5274,1
5275,1
5276,2
5277,1
5278,2
5279,1
5280,1
5281,2
5283,0
5284,2
5285,2
5287,0
5290,1
5293,1
5303,0
5331,1
5335,0
5343,1
5348,0
5353,1
5356,0
5363,0
5364,1
5368,0
5375,0
5376,0
5381,1
5385,1
5387,2
5393,1
5394,0
5400,1
5403,3
5404,3
5405,3
5406,3
5407,3
5408,3
5409,3
5410,3
5411,3
5412,3
5413,3
5414,3
5415,3
5416,3
5417,3
5418,3
5419,3
5420,3
5421,3
5422,3
5423,3
5424,3
5425,3
5426,3
5427,3
5428,3
5433,0
5440,0
5449,1
5451,1
5458,1
5537,1
5538,1
5539,1
5542,1
5547,0
5548,0
5552,1
5558,0
5561,0
5570,1
5571,1
5572,1
5573,1
5575,1
5577,0
5578,0
5579,0
5598,0
5600,0
5602,3
5603,3
5604,3
5605,3
5606,3
5607,3
5608,1
5610,0
5611,0
5618,0
5621,2
5623,0
5624,1
5625,0
5628,2
5672,1
5675,1
5676,1
5684,2
5686,0
5688,0
5693,0
5694,0
5699,1
5705,0
5710,1
5713,0
5718,0
5721,1
5722,1
5723,1
5731,2
5744,0
5752,1
5760,2
5768,0
5784,0
5785,0
5786,0
5789,0
5800,3
5801,3
5802,3
5803,3
5804,3
5805,3
5806,3
5807,3
5808,3
5809,3
5810,3
5811,3
5812,3
5813,3
5814,3
5815,3
5816,3
5817,3
5818,3
5819,3
5820,3
5821,3
5822,3
5823,3
5824,3
5825,3
5826,3
5827,3
5828,3
5829,3
5830,3
5831,3
5832,3
5835,0
5841,1
5852,2
5957,0
5963,0
5964,2
5969,2
5972,0
5974,0
5975,0
5977,1
5979,0
5981,0
5982,0
5985,1
5990,0
5993,0
5995,0
5996,0
5997,0
5998,0
6003,0
6006,1
6007,0
6008,0
6011,0
6018,0
6019,0
6020,2
6021,0
6022,0
6026,1
6027,1
6028,0
6029,0
6030,0
6033,0
6034,0
6037,0
6038,0
6039,0
6043,1
6045,0
6049,0
6050,0
6053,0
6054,3
6060,0
6064,0
6167,2
6168,0
6169,0
6170,0
6172,0
6173,2
6174,2
6175,0
6176,0
6180,0
6181,0
6184,0
6192,2
6194,0
6202,0
6206,0
6207,0
6208,0
6210,2
6211,0
6212,2
6216,0
6218,2
6222,0
6223,0
6226,0
6228,0
6229,0
6230,1
6231,0
6232,0
6233,0
6235,0
6237,0
6244,0
6245,1
6247,2
6250,0
6258,2
6262,2
6265,1
6268,0
6271,0
6274,3
6275,3
6276,0
6277,0
6278,0
6279,0
6280,0
6281,0
6288,0
6289,0
6295,0
6296,0
6297,0
6366,0
6369,1
6386,0
6387,1
6398,1
6403,1
6404,1
6405,1
6407,0
6418,1
6423,0
6424,0
6426,1
6443,1
6451,0
6452,0
6460,2
6465,0
6468,1
6477,0
6478,1
6479,3
6480,3
6481,3
6482,3
6483,3
6484,3
6485,3
6486,3
6487,3
6488,3
6489,3
6490,3
6491,3
6492,3
6493,3
6494,3
6495,3
6496,3
6497,3
6498,3
6499,3
6500,0
6501,1
6504,1
6505,1
6509,1
6511,1
6514,0
6523,1
6527,0
6611,0
6617,1
6629,1
6636,0
6641,0
6642,1
6646,0
6651,0
6652,0
6668,1
6675,0
6685,0
6695,1
6697,0
6698,0
6711,1
6712,1
6717,0
6722,0
6723,0
6724,0
6725,0
6726,0
6727,0
6728,0
6733,1
6735,1
6736,3
6737,3
6738,3
6739,3
6740,3
6741,3
6742,3
6743,3
6744,3
6745,3
6746,3
6747,3
6748,3
6749,3
6750,3
6751,3
6752,3
6753,3
6754,3
6755,3
6756,3
6757,3
6758,3
6759,3
6760,3
6761,3
6762,3
6763,3
6764,3
6765,3
6766,3
6767,3
6768,3
6776,2
6782,0
6898,0
6899,0
6900,0
6901,0
6902,1
6904,0
6905,0
6910,0
6912,0
6924,0
6926,1
6931,1
6933,1
6934,1
6940,1
6961,2
6964,0
6965,0
6966,0
6967,1
6968,0
6973,2
6976,1
6977,3
6978,3
6979,3
6980,3
6981,3
6982,3
6983,3
6984,3
6985,3
6986,1
6987,0
6989,1
7056,0
7057,0
7058,0
7059,1
7060,1
7061,0
7063,2
7064,1
7067,1
7082,0
7084,0
7087,0
7088,1
7089,1
7091,2
7093,0
7095,1
7106,2
7108,1
7109,2
7113,0
7125,2
7138,0
7139,0
7144,0
7145,1
7146,0
7147,3
7148,3
7149,3
7150,3
7151,3
7152,3
7153,3
7154,3
7155,3
7156,3
7157,3
7158,3
7159,3
7160,3
7161,3
7162,3
7163,3
7166,1
7175,0
7259,0
7260,1
7261,2
7265,1
7273,0
7275,0
7276,0
7279,1
7281,0
7290,0
7293,0
7295,0
7301,0
7306,0
7310,0
7312,0
7313,0
7315,0
7318,0
7322,0
7323,2
7325,0
7326,1
7328,1
7329,1
7341,1
7343,1
7346,0
7347,1
7350,1
7351,1
7352,2
7353,1
7354,2
7356,0
7358,1
7362,1
7363,0
7366,1
7368,1
7369,1
7371,0
7374,0
7386,0
7388,1
7390,3
7391,3
7392,3
7393,3
7394,3
7395,1
7398,0
7399,2
7400,1
7402,0
7403,0
7407,0
7408,0
7412,0
7425,0
7535,0
7536,0
7538,0
7543,0
7544,2
7549,2
7550,0
7563,0
7572,1
7581,0
7592,0
7596,0
7597,0
7601,0
7603,1
7605,0
7607,1
7608,1
7609,0
7610,0
7620,0
7628,2
7631,1
7632,1
7633,2
7636,2
7637,2
7643,3
7644,3
7645,3
7646,3
7647,3
7648,3
7649,3
7650,3
7651,3
7652,3
7653,3
7654,3
7655,3
7656,3
7657,3
7658,3
7659,3
7660,3
7661,3
7662,3
7663,3
7664,3
7665,3
7666,3
7667,3
7673,1
7680,1
7681,0
7687,0
7688,0
7812,0
7813,0
7814,0
7815,0
7819,0
7822,0
7823,0
7824,0
7831,2
7832,0
7835,0
7836,1
7839,0
7845,0
7846,2
7849,0
7851,0
7855,3
7856,3
7861,0
7862,0
7868,2
7872,0
7873,0
7874,0
7875,0
7877,0
7879,0
7880,0
7881,0
7884,2
7885,1
7886,1
7887,1
7891,1
7892,1
7893,2
7895,2
7899,0
7980,2
7981,0
7982,0
7984,0
7985,0
7986,0
7987,0
7992,0
7993,2
7994,0
7995,2
7996,2
7998,2
8006,0
8009,2
8012,0
8013,0
8017,0
8018,1
8019,0
8020,0
8024,0
8027,0
8028,0
8031,2
8032,2
8040,0
8046,0
8047,0
8052,0
8055,0
8062,1
8063,0
8065,3
8083,0
8084,1
8086,1
8087,0
8090,2
8147,0
8149,1
8150,0
8154,0
8155,0
8157,1
8159,0
8166,2
8167,2
8168,0
8170,0
8175,1
8176,1
8178,0
8179,0
8180,1
8185,0
8188,1
8189,0
8190,0
8191,0
8192,2
8193,0
8194,0
8200,1
8203,2
8213,1
8215,0
8226,1
8234,0
8235,0
8237,0
8239,1
8245,0
8246,0
8262,0
8263,3
8264,3
8265,3
8266,3
8267,3
8268,3
8269,3
8270,3
8271,3
8272,3
8273,3
8274,3
8275,3
8276,3
8277,3
8278,3
8279,3
8280,3
8281,3
8283,0
8286,1
8290,0
8299,0
8303,0
8304,0
8305,1
8377,0
8378,0
8379,2
8385,0
8390,2
8392,0
8395,0
8401,0
8408,2
8412,0
8415,0
8416,1
8418,1
8419,2
8420,0
8422,1
8424,1
8425,0
8428,0
8429,0
8430,0
8433,0
8434,0
8435,0
8436,1
8440,0
8442,1
8443,1
8444,0
8448,1
8451,1
8452,2
8453,0
8464,0
8465,0
8467,2
8470,1
8475,3
8476,3
8480,0
8482,2
8483,0
8484,1
8485,1
8486,2
8487,2
8492,2
8493,0
8496,0
8588,0
8589,0
8590,1
8591,0
8592,0
8596,2
8597,0
8598,2
8605,0
8613,0
8621,1
8622,1
8624,2
8625,1
8626,1
8627,1
8628,1
8635,0
8644,0
8649,0
8652,0
8657,0
8659,0
8665,0
8669,0
8673,0
8681,3
8682,3
8683,3
8684,3
8685,3
8686,3
8687,3
8688,2
8689,1
8691,1
8695,1
8696,0
8702,0
8708,1
8719,1
8720,0
8721,0
8761,1
8762,0
8768,1
8774,0
8775,1
8776,0
8777,0
8778,1
8782,0
8783,0
8784,1
8790,1
8792,1
8797,2
8804,1
8806,0
8807,1
8808,1
8811,0
8812,0
8813,0
8815,0
8816,3
8817,3
8818,3
8819,3
8820,3
8821,3
8822,3
8823,0
8895,0
8896,2
8897,2
8906,2
8908,2
8914,2
8919,2
8923,0
8924,1
8927,1
8936,1
8938,1
8939,1
8941,0
8974,1
8977,1
8982,1
8989,1
8991,0
8992,0
8995,2
8996,0
9000,0
9010,0
9011,1
9022,1
9024,0
9025,2
9033,1
9040,2
9055,1
9057,0
9058,3
9059,3
9060,3
9061,3
9062,3
9063,3
9064,3
9065,3
9066,3
9067,3
9068,3
9069,3
9070,3
9071,3
9072,3
9073,3
9074,3
9075,3
9076,3
9077,3
9078,3
9079,3
9080,3
9081,3
9082,3
9083,3
9084,3
9085,3
9086,3
9087,3
9088,3
9089,3
9090,3
9091,1
9096,1
9099,1
9101,0
9230,0
9233,0
9237,2
9253,1
9255,2
9256,0
9257,0
9258,0
9263,0
9274,0
9276,0
9277,0
9278,0
9279,0
9280,2
9282,1
9283,2
9291,2
9292,1
9294,2
9296,0
9303,1
9306,0
9311,0
9313,0
9317,0
9320,2
9328,3
9329,3
9330,3
9331,3
9332,3
9333,3
9334,3
9335,3
9336,3
9337,3
9338,3
9339,3
9340,3
9341,3
9342,3
9343,3
9344,3
9345,3
9346,3
9347,3
9348,3
9349,3
9350,3
9351,3
9352,3
9353,3
9361,0
9377,0
9479,2
9482,0
9485,0
9486,0
9488,0
9490,0
9491,0
9493,0
9505,1
9509,0
9510,0
9511,0
9533,0
9543,0
9546,0
9550,1
9552,1
9554,2
9577,1
9595,1
9598,0
9600,0
9609,3
9610,3
9611,3
9612,3
9613,3
9614,3
9615,3
9616,3
9617,3
9618,3
9619,3
9620,3
9621,3
9622,3
9623,3
9624,3
9625,3
9626,3
9627,3
9628,3
9629,3
9630,3
9631,3
9632,3
9633,3
9634,3
9635,3
9636,3
9642,0
9645,0
9646,0
9647,0
9650,0
9670,1
9745,1
9747,1
9754,1
9756,0
9770,1
9771,1
9773,0
9774,0
9778,0
9780,0
9781,0
9782,0
9783,0
9785,0
9787,0
9788,0
9789,0
9790,0
9792,0
9793,0
9796,0
9797,2
9798,1
9802,1
9805,1
9806,2
9807,1
9811,0
9812,0
9813,0
9815,3
9816,3
9817,3
9828,2
9829,0
9830,1
9905,1
9906,1
9907,1
9908,1
9909,1
9913,2
9919,0
9923,2
9924,2
9925,2
9926,0
9927,2
9928,2
9930,2
9933,2
9940,2
9941,0
9942,2
9943,1
9944,1
9945,1
9947,1
9948,2
9949,1
9950,0
9952,1
9958,1
9961,0
9962,0
9966,0
9968,1
9983,0
9988,0
9989,1
9995,0
9996,0
10013,1
10018,3
10019,3
10020,3
10021,3
10022,3
10023,3
10024,3
10025,3
10026,3
10027,3
10028,3
10029,3
10030,3
10031,3
10042,1
10047,0
10049,1
10064,0
10125,0
10126,1
10127,0
10131,0
10134,0
10139,0
10144,0
10148,0
10152,0
10162,0
10169,0
10171,0
10172,0
10175,0
10181,0
10184,0
10185,0
10186,0
10188,0
10190,2
10199,0
10204,1
10206,0
10207,0
10209,2
10210,2
10213,3
10214,3
10215,3
10216,3
10217,3
10218,3
10219,3
10220,3
10221,3
10222,3
10223,3
10224,3
10225,3
10226,3
10227,3
10228,3
10229,3
10230,3
10231,3
10243,0
10248,1
10258,1
10264,1
10268,1
10355,1
10356,1
10359,0
10361,2
10362,1
10363,1
10367,0
10372,0
10375,0
10383,0
10384,0
10385,0
10388,0
10389,1
10394,0
10395,2
10396,2
10397,2
10398,2
10400,0
10402,0
10405,1
10406,1
10426,0
10428,0
10429,0
10434,0
10436,3
10437,3
10438,3
10439,3
10440,3
10441,3
10442,3
10443,3
10444,3
10445,3
10446,3
10447,3
10448,3
10449,0
10458,0
10466,2
10544,1
10551,1
10555,0
10557,0
10559,2
10560,1
10567,1
10570,0
10571,0
10577,0
10578,1
10579,1
10580,0
10587,2
10592,1
10593,1
10596,2
10601,1
10604,0
10606,0
10607,1
10608,2
10611,2
10616,0
10618,1
10619,1
10620,1
10623,1
10625,3
10626,0
10628,1
10630,0
10632,1
10634,1
10695,0
10696,2
10697,2
10698,2
10699,2
10700,2
10701,0
10702,0
10703,0
10704,0
10706,0
10707,0
10709,0
10712,2
10717,0
10718,0
10719,0
10721,0
10723,0
10727,1
10729,0
10739,1
10740,0
10741,0
10742,0
10745,1
10747,0
10750,0
10764,1
10769,0
10771,2
10772,1
10778,0
10779,2
10781,0
10782,1
10783,2
10796,0
10799,1
10800,0
10801,1
10802,2
10806,1
10807,1
10808,0
10810,2
10811,1
10812,2
10818,1
10820,2
10821,3
10822,3
10826,2
10827,0
10831,0
10832,0
10834,0
10835,2
10836,1
10837,2
10840,0
10844,2
10936,1
10937,2
10940,2
10941,2
10947,1
10948,1
10951,0
10953,1
10955,1
10964,0
10965,0
10966,0
10970,0
10971,0
10972,3
10984,0
10985,0
11024,1
11025,1
11028,1
11036,1
11040,1
11043,2
11044,2
11045,2
11046,2
11047,1
11055,1
11056,0
11057,0
11060,0
11061,0
11062,0
11068,0
11075,0
11083,2
11086,2
11089,0
11091,0
11094,0
11108,1
11111,2
11114,0
11118,1
11126,0
11127,1
11129,1
11139,1
11140,1
11141,3
11142,3
11143,3
11144,3
11145,3
11146,3
11147,3
11148,3
11149,3
11150,3
11151,3
11152,3
11153,3
11154,3
11155,3
11156,3
11157,3
11158,0
11160,0
11162,1
11165,0
11172,1
11176,2
11179,1
11180,0
11183,1
11260,1
11262,1
11264,1
11279,1
11281,0
11286,0
11288,0
11295,0
11298,0
11302,1
11310,0
11312,0
11319,1
11323,0
11331,0
11333,0
11334,0
11335,0
11338,0
11341,0
11342,2
11343,0
11344,0
11347,1
11348,0
11349,0
11350,0
11352,1
11360,0
11361,0
11362,1
11366,1
11383,2
11386,3
11387,3
11388,3
11389,3
11392,1
11393,1
11398,1
11400,2
11401,2
11404,1
11405,1
11410,1
11411,0
11414,1
11417,0
11420,0
11422,1
11423,1
11424,2
11425,1
11430,1
11433,0
11516,0
11518,0
11520,2
11525,2
11527,0
11531,0
11533,2
11535,0
11537,2
11538,0
11540,0
11541,0
11545,0
11555,2
11564,1
11567,0
11569,1
11572,1
11573,0
11574,0
11579,0
11581,0
11582,0
11587,0
11590,0
11592,0
11593,1
11598,0
11604,1
11615,3
11616,3
11617,3
11618,3
11619,3
11620,3
11621,3
11622,3
11623,3
11624,3
11625,3
11626,3
11627,3
11628,3
11629,3
11630,3
11631,3
11632,3
11640,0
11645,0
11647,0
11738,2
11740,0
11741,2
11745,1
11750,2
11758,2
11760,1
11770,1
11771,0
11776,2
11782,2
11789,0
11795,0
11799,0
11804,1
11820,0
11824,0
11826,0
11830,0
11833,2
11836,3
11837,3
11838,3
11839,3
11840,3
11841,3
11842,3
11843,3
11844,3
11845,3
11846,3
11847,3
11848,3
11849,3
11850,3
11851,3
11852,2
11855,0
11856,0
11857,0
11858,0
11861,2
11864,1
11952,0
11953,0
11954,0
11970,1
11971,0
11972,1
11973,1
11979,1
11980,0
11985,0
11986,0
11988,0
11990,1
11991,0
12003,2
12004,2
12011,0
12012,0
12014,1
12017,0
12018,2
12021,1
12027,0
12030,0
12031,0
12034,0
12037,0
12039,0
12044,1
12050,3
12051,3
12052,3
12053,3
12054,3
12055,3
12056,3
12057,3
12058,3
12059,3
12060,3
12061,3
12062,3
12063,3
12064,3
12065,3
12066,3
12067,3
12068,3
12069,3
12070,3
12071,3
12072,2
12073,1
12077,0
12092,1
12097,1
12195,0
12197,0
12210,0
12213,1
12231,1
12234,0
12237,2
12242,1
12256,0
12265,1
12271,0
12280,0
12281,0
12285,1
12287,0
12296,0
12300,2
12305,0
12306,0
12307,1
12308,1
12312,3
12313,3
12314,3
12315,3
12316,3
12317,3
12318,3
12319,3
12320,3
12321,3
12322,3
12323,3
12324,3
12325,3
12326,3
12327,3
12328,3
12329,3
12330,3
12331,3
12332,3
12333,3
12334,3
12335,3
12336,3
12337,3
12338,3
12339,3
12340,3
12341,3
12342,3
12343,3
12344,3
12345,0
12347,0
12358,1
12371,1
12372,1
12389,0
12480,1
12481,1
12485,1
12492,0
12496,0
12497,0
12501,0
12504,2
12505,2
12520,1
12526,0
12528,0
12530,0
12536,1
12540,0
12557,0
12559,1
12560,0
12561,1
12562,2
12574,1
12580,3
12581,3
12582,3
12583,3
12584,3
12585,3
12586,3
12587,3
12588,3
12589,3
12590,3
12591,3
12592,3
12593,3
12594,3
12595,3
12596,3
12597,3
12598,3
12599,3
12600,3
12601,3
12602,3
12603,3
12605,0
12611,0
12615,2
12618,0
12623,2
12624,0
12630,2
12636,0
12725,0
12729,2
12737,1
12742,0
12744,2
12751,0
12759,0
12767,0
12769,0
12771,0
12777,1
12789,2
12799,0
12805,0
12814,2
12827,2
12829,1
12834,2
12863,3
12864,3
12865,3
12866,3
12867,3
12868,3
12869,3
12870,3
12871,3
12872,3
12873,3
12874,3
12875,3
12876,3
12877,3
12878,3
12879,3
12880,3
12881,3
12882,3
12883,3
12884,3
12885,3
12886,3
12887,3
12888,3
12889,3
12890,3
12891,3
12892,3
12893,3
12894,3
12895,3
12896,3
12897,3
12898,3
12899,3
12900,3
12901,3
12902,3
12903,3
