item,truth
3302,0
133,1
4676,0
1930,1
3231,0
2208,1
421,1
663,1
4127,0
4929,0
4147,0
4644,0
2491,1
289,1
1421,1
1955,1
3545,0
4291,0
4074,0
694,1
523,1
2402,1
4508,0
1900,1
4971,0
2616,0
2979,0
1575,1
631,1
3153,0
2056,1
3845,0
3509,0
1318,1
2291,1
4708,0
3336,0
228,1
1922,1
3693,0
592,1
1133,1
140,1
4459,0
2694,0
2621,0
2944,0
3713,0
4949,0
4788,0
3961,0
1299,1
1795,1
4917,0
3911,0
4000,0
393,1
3601,0
2075,1
2436,1
2019,1
3447,0
2575,0
2365,1
2703,0
3181,0
1618,1
4912,0
4226,0
237,1
364,1
3114,0
2859,0
2746,0
206,1
2181,1
1747,1
2934,0
4613,0
3976,0
1663,1
4908,0
3301,0
86,1
2695,0
928,1
1485,1
1597,1
4819,0
3984,0
111,1
4268,0
1157,1
3656,0
659,1
1037,1
4590,0
2488,1
4901,0
689,1
376,1
2277,1
3443,0
941,1
2083,1
1407,1
2998,0
4545,0
4145,0
3727,0
3398,0
2596,0
755,1
4731,0
1210,1
4836,0
4720,0
4018,0
4698,0
1570,1
4535,0
2068,1
3752,0
642,1
32,1
1622,1
2759,0
331,1
3199,0
1241,1
3440,0
1607,1
1382,1
1051,1
2079,1
4384,0
3611,0
1424,1
213,1
1048,1
4257,0
2268,1
2667,0
580,1
1984,1
2018,1
4885,0
2114,1
1539,1
1637,1
1941,1
3901,0
4808,0
3083,0
4439,0
1083,1
428,1
3391,0
4614,0
2272,1
3215,0
3552,0
3969,0
2427,1
3080,0
4468,0
3428,0
752,1
1973,1
3872,0
1123,1
1295,1
3974,0
3970,0
4219,0
634,1
2539,0
1975,1
192,1
3652,0
1448,1
4161,0
2933,0
2119,1
4265,0
978,1
2045,1
1554,1
4842,0
4552,0
1344,1
2924,0
1137,1
4148,0
1274,1
3468,0
2454,1
2540,0
3097,0
115,1
3738,0
2761,0
3589,0
1605,1
83,1
4968,0
2233,1
4556,0
4822,0
65,1
248,1
2851,0
958,1
2657,0
71,1
4345,0
4724,0
1859,1
3214,0
278,1
3470,0
343,1
2418,1
3761,0
1354,1
4046,0
1179,1
4098,0
1163,1
84,1
1240,1
2745,0
1628,1
2627,0
3124,0
3429,0
3323,0
3261,0
2034,1
850,1
3807,0
1701,1
4634,0
1428,1
1886,1
3415,0
1278,1
3884,0
975,1
1821,1
750,1
2117,1
1762,1
280,1
1776,1
2799,0
3871,0
821,1
706,1
259,1
3579,0
3064,0
2319,1
1446,1
125,1
1178,1
2973,0
2449,1
3001,0
1931,1
2697,0
4053,0
1658,1
4464,0
3518,0
1925,1
3448,0
1065,1
3197,0
3690,0
2213,1
3035,0
1350,1
1752,1
3867,0
3682,0
692,1
2570,0
4995,0
2638,0
4549,0
4916,0
1897,1
1736,1
1127,1
4150,0
3699,0
1832,1
3550,0
3409,0
779,1
384,1
235,1
1571,1
4732,0
1003,1
1431,1
3564,0
1871,1
2143,1
4565,0
3926,0
2757,0
4996,0
711,1
3193,0
380,1
2593,0
2549,0
3198,0
997,1
2823,0
4757,0
3555,0
3956,0
4680,0
2391,1
3821,0
1148,1
3454,0
651,1
2517,0
233,1
3806,0
2100,1
1253,1
497,1
1836,1
4146,0
1249,1
1415,1
757,1
2225,1
4248,0
2217,1
4302,0
3787,0
2576,0
3741,0
4662,0
2035,1
1411,1
3753,0
1097,1
288,1
4770,0
603,1
407,1
2624,0
1921,1
3151,0
1029,1
1215,1
3957,0
3084,0
935,1
2639,0
3717,0
3092,0
4479,0
3495,0
3382,0
4397,0
1404,1
2875,0
3634,0
28,1
3671,0
4297,0
25,1
2929,0
4026,0
1972,1
2247,1
1656,1
987,1
1767,1
4259,0
4101,0
234,1
908,1
150,1
2891,0
4450,0
3960,0
1844,1
300,1
2882,0
4705,0
2551,0
2413,1
1216,1
1080,1
1021,1
3812,0
3165,0
2482,1
926,1
4914,0
1945,1
2740,0
4383,0
1359,1
2108,1
1563,1
1947,1
2160,1
4293,0
888,1
2672,0
4247,0
3461,0
889,1
24,1
4783,0
3401,0
1181,1
4812,0
3556,0
4354,0
2226,1
909,1
4573,0
2554,0
1783,1
4190,0
4413,0
4801,0
1928,1
1987,1
186,1
4538,0
363,1
1153,1
2720,0
4744,0
3441,0
2541,0
1760,1
1328,1
1970,1
3888,0
2099,1
3296,0
1349,1
1255,1
2302,1
4754,0
826,1
3900,0
3419,0
1840,1
145,1
392,1
411,1
4169,0
3188,0
2071,1
3281,0
168,1
3164,0
504,1
932,1
2838,0
3486,0
2443,1
2480,1
4815,0
2055,1
2379,1
2303,1
1960,1
3546,0
1375,1
4952,0
4925,0
1961,1
3811,0
1265,1
4965,0
2220,1
3373,0
924,1
4441,0
371,1
593,1
2983,0
1718,1
724,1
2498,1
2533,0
2224,1
4892,0
671,1
1943,1
4452,0
3876,0
3107,0
1540,1
1291,1
3785,0
1433,1
2739,0
336,1
4976,0
1891,1
4604,0
2683,0
415,1
1991,1
3746,0
2041,1
1819,1
3966,0
1939,1
4837,0
1567,1
3997,0
4071,0
189,1
2550,0
537,1
302,1
1308,1
2714,0
4001,0
2205,1
4845,0
809,1
1666,1
3768,0
772,1
1964,1
137,1
1726,1
4365,0
4969,0
2135,1
1738,1
1705,1
3992,0
3111,0
3060,0
2609,0
134,1
4586,0
2063,1
3769,0
1512,1
2091,1
813,1
4574,0
1550,1
2241,1
4197,0
2029,1
3406,0
3595,0
4401,0
959,1
1649,1
4780,0
56,1
4830,0
4961,0
2848,0
2428,1
4075,0
4499,0
4597,0
718,1
2598,0
4342,0
4030,0
3632,0
867,1
851,1
2304,1
3921,0
373,1
3386,0
2265,1
1631,1
1613,1
4542,0
2366,1
2231,1
4872,0
4277,0
1901,1
4514,0
4626,0
4230,0
2822,0
3655,0
4406,0
2142,1
3463,0
1410,1
2904,0
3015,0
3982,0
3453,0
963,1
23,1
3311,0
437,1
1849,1
4300,0
707,1
760,1
1167,1
4598,0
4510,0
919,1
3521,0
4588,0
2416,1
3657,0
4175,0
4595,0
1493,1
409,1
938,1
3172,0
3102,0
4467,0
4445,0
297,1
18,1
1081,1
2300,1
2719,0
4266,0
1317,1
1547,1
2878,0
3345,0
2426,1
1814,1
2580,0
269,1
3339,0
3794,0
4262,0
1683,1
229,1
1026,1
4723,0
1063,1
1635,1
3390,0
3866,0
3187,0
2383,1
644,1
4081,0
1322,1
1103,1
195,1
3210,0
3013,0
2257,1
3559,0
1486,1
2266,1
2986,0
3276,0
4165,0
2260,1
4947,0
4667,0
939,1
1276,1
368,1
2786,0
3369,0
2680,0
2702,0
1774,1
3986,0
4496,0
4849,0
3095,0
3731,0
464,1
4831,0
4104,0
3133,0
571,1
4004,0
747,1
3743,0
4032,0
4710,0
2126,1
2686,0
4637,0
3755,0
4327,0
2469,1
4086,0
31,1
2614,0
416,1
4832,0
3953,0
4157,0
2199,1
3134,0
2484,1
3996,0
2935,0
3106,0
4407,0
3201,0
2625,0
3979,0
4474,0
1510,1
3774,0
550,1
950,1
696,1
567,1
3762,0
1209,1
2352,1
3801,0
4861,0
2447,1
4823,0
2946,0
4781,0
4240,0
4629,0
4891,0
4585,0
3012,0
3442,0
957,1
1599,1
2306,1
423,1
761,1
2590,0
2287,1
2336,1
1580,1
1233,1
2145,1
1949,1
3677,0
4263,0
264,1
4493,0
4785,0
2847,0
4375,0
1858,1
1863,1
1310,1
2176,1
3626,0
585,1
2953,0
3918,0
1092,1
4511,0
961,1
1030,1
4380,0
1720,1
4395,0
2999,0
879,1
2372,1
11,1
77,1
3234,0
4099,0
2717,0
173,1
988,1
1044,1
2643,0
4894,0
4943,0
2350,1
276,1
2723,0
1521,1
2140,1
1355,1
880,1
1149,1
3004,0
4421,0
2326,1
3169,0
3033,0
4052,0
2574,0
4843,0
2806,0
1865,1
686,1
2223,1
342,1
4550,0
4660,0
4693,0
1118,1
2558,0
2274,1
4410,0
3933,0
4786,0
4798,0
2386,1
4318,0
1273,1
3159,0
334,1
2716,0
100,1
2542,0
2445,1
4528,0
1565,1
1890,1
4034,0
3962,0
1889,1
3341,0
1661,1
2736,0
4290,0
1948,1
1099,1
429,1
4711,0
2127,1
2341,1
2348,1
2290,1
673,1
349,1
267,1
1533,1
3614,0
685,1
3182,0
4323,0
2251,1
3436,0
123,1
4482,0
3828,0
3002,0
2198,1
4124,0
2403,1
4320,0
122,1
3912,0
3223,0
3858,0
2987,0
3566,0
1829,1
372,1
4986,0
4526,0
2850,0
3121,0
4975,0
1815,1
3154,0
470,1
2684,0
3413,0
4097,0
3147,0
117,1
320,1
3258,0
4429,0
2977,0
2064,1
201,1
1957,1
691,1
1347,1
4361,0
1677,1
510,1
1492,1
4858,0
2259,1
947,1
2705,0
361,1
1217,1
4455,0
4518,0
244,1
172,1
1164,1
1616,1
740,1
61,1
3847,0
153,1
38,1
1283,1
2905,0
2466,1
64,1
864,1
199,1
426,1
20,1
2298,1
2648,0
2253,1
313,1
55,1
3179,0
4928,0
3136,0
4067,0
2865,0
3474,0
1101,1
1182,1
814,1
4449,0
3284,0
3681,0
2792,0
2595,0
3283,0
3377,0
4372,0
4932,0
701,1
1466,1
1757,1
4674,0
774,1
232,1
379,1
2839,0
1052,1
3368,0
884,1
4193,0
4285,0
2442,1
236,1
4610,0
1937,1
996,1
1093,1
2675,0
4405,0
1445,1
4330,0
1269,1
2522,0
749,1
413,1
3225,0
3366,0
1367,1
2634,0
1469,1
2157,1
1758,1
4587,0
219,1
2523,0
4254,0
717,1
3923,0
3987,0
96,1
881,1
4170,0
1856,1
3122,0
2555,0
547,1
3459,0
1427,1
306,1
50,1
1461,1
4105,0
4244,0
1612,1
2096,1
2989,0
1251,1
979,1
2121,1
4088,0
2615,0
1711,1
3715,0
2423,1
3349,0
3125,0
294,1
683,1
402,1
508,1
503,1
1610,1
2076,1
3148,0
1228,1
4712,0
139,1
1120,1
4209,0
214,1
2773,0
3590,0
3123,0
4668,0
2207,1
49,1
3485,0
1537,1
1144,1
2396,1
3833,0
4763,0
3851,0
4853,0
2042,1
60,1
4627,0
4795,0
299,1
4611,0
4477,0
3519,0
2356,1
3096,0
3142,0
4471,0
3883,0
2197,1
2028,1
3392,0
4609,0
1592,1
3665,0
2154,1
1833,1
2479,1
4284,0
3028,0
2856,0
1827,1
2890,0
1221,1
514,1
1260,1
3254,0
3050,0
3764,0
2275,1
1290,1
2760,0
3548,0
3128,0
3209,0
2196,1
3094,0
3475,0
2438,1
1707,1
1595,1
3038,0
4794,0
3088,0
2789,0
2752,0
4093,0
4438,0
1687,1
4381,0
178,1
2215,1
4641,0
4180,0
4137,0
4658,0
3274,0
2392,1
3711,0
308,1
5,1
1825,1
3803,0
475,1
1458,1
4340,0
2691,0
33,1
3332,0
622,1
461,1
4820,0
62,1
2915,0
4839,0
2177,1
3593,0
4092,0
1898,1
1910,1
4252,0
2611,0
3316,0
2308,1
489,1
4055,0
1161,1
4258,0
3873,0
3813,0
487,1
2663,0
4979,0
3109,0
3288,0
1187,1
324,1
1032,1
2338,1
2617,0
474,1
4335,0
2507,0
1911,1
697,1
3516,0
1505,1
738,1
698,1
3155,0
4531,0
1632,1
4764,0
1600,1
1531,1
1237,1
588,1
1333,1
3290,0
914,1
4777,0
3770,0
529,1
597,1
845,1
2690,0
309,1
1920,1
15,1
3558,0
2025,1
1750,1
3544,0
418,1
436,1
3237,0
3355,0
4466,0
836,1
4776,0
992,1
4465,0
2358,1
222,1
2151,1
3291,0
3389,0
4753,0
1541,1
998,1
705,1
2857,0
572,1
2129,1
4140,0
4650,0
257,1
3565,0
608,1
3421,0
333,1
1989,1
1441,1
1041,1
643,1
899,1
1231,1
630,1
1136,1
527,1
2450,1
1477,1
256,1
1109,1
4480,0
52,1
2455,1
108,1
4008,0
3493,0
4199,0
4740,0
4791,0
785,1
2239,1
2514,0
2486,1
1072,1
4313,0
66,1
792,1
4990,0
4743,0
4941,0
2976,0
2464,1
2477,1
3585,0
4721,0
621,1
3639,0
619,1
2186,1
4128,0
1248,1
1525,1
2376,1
1454,1
2655,0
4927,0
4787,0
4636,0
620,1
647,1
1559,1
605,1
1741,1
3881,0
2374,1
4862,0
1401,1
1676,1
1094,1
3318,0
4420,0
1737,1
2562,0
4100,0
610,1
1020,1
2913,0
713,1
1938,1
4672,0
1015,1
3672,0
130,1
3868,0
272,1
1877,1
4153,0
1489,1
2070,1
1230,1
26,1
4566,0
4378,0
2229,1
3329,0
1594,1
1924,1
2833,0
377,1
955,1
2721,0
4306,0
3143,0
645,1
4852,0
860,1
3822,0
3577,0
3625,0
93,1
1868,1
154,1
3709,0
4841,0
2467,1
2785,0
4311,0
4334,0
4339,0
12,1
3330,0
1319,1
1034,1
4016,0
2051,1
3205,0
1024,1
2003,1
1552,1
2930,0
3649,0
290,1
758,1
481,1
4579,0
2939,0
1472,1
2995,0
1636,1
4243,0
2166,1
4047,0
3384,0
1013,1
174,1
4553,0
1088,1
3554,0
570,1
558,1
1717,1
1560,1
2700,0
3439,0
4215,0
2545,0
2080,1
1256,1
1544,1
2572,0
1058,1
4998,0
2970,0
652,1
2726,0
4792,0
3307,0
3908,0
1076,1
367,1
911,1
4593,0
1234,1
3387,0
824,1
3227,0
4426,0
110,1
3450,0
2771,0
1243,1
4272,0
4251,0
871,1
3793,0
3905,0
811,1
4174,0
1962,1
3220,0
387,1
3085,0
4847,0
3952,0
3402,0
3551,0
4797,0
1337,1
3152,0
2927,0
1735,1
1551,1
4063,0
1779,1
2429,1
4141,0
844,1
4973,0
4682,0
3003,0
561,1
3051,0
2057,1
4859,0
4765,0
672,1
624,1
1999,1
1014,1
930,1
4909,0
3863,0
4532,0
3624,0
1508,1
1927,1
2349,1
4875,0
4422,0
3688,0
4807,0
4652,0
442,1
2992,0
684,1
3832,0
4536,0
4060,0
1501,1
422,1
1301,1
1969,1
1373,1
3011,0
3299,0
4958,0
369,1
2633,0
1488,1
2173,1
196,1
4149,0
1604,1
216,1
3496,0
486,1
1078,1
2440,1
746,1
2162,1
3277,0
1061,1
3707,0
2741,0
793,1
964,1
88,1
3946,0
2243,1
693,1
4091,0
739,1
4491,0
103,1
716,1
2144,1
4758,0
3856,0
2637,0
3818,0
1976,1
4035,0
2422,1
4303,0
1998,1
2271,1
471,1
1304,1
2206,1
4348,0
2130,1
4440,0
951,1
4983,0
4185,0
3915,0
4607,0
552,1
3278,0
169,1
3722,0
2553,0
822,1
1116,1
1644,1
3834,0
1447,1
2599,0
3523,0
1862,1
2448,1
3973,0
1339,1
1430,1
553,1
1374,1
730,1
414,1
3605,0
4279,0
983,1
2023,1
4469,0
564,1
2990,0
3771,0
4903,0
1659,1
1183,1
4742,0
3046,0
2546,0
2457,1
2829,0
2753,0
4353,0
1885,1
2439,1
742,1
948,1
3256,0
39,1
2307,1
3091,0
575,1
3660,0
4423,0
3388,0
4704,0
931,1
2962,0
3723,0
2597,0
2393,1
1473,1
2764,0
2981,0
2531,0
777,1
2509,0
878,1
4957,0
4730,0
2021,1
3570,0
1219,1
155,1
2744,0
2712,0
2149,1
1801,1
3837,0
268,1
69,1
4436,0
157,1
1516,1
1418,1
1152,1
1743,1
1022,1
258,1
1988,1
370,1
2710,0
601,1
2116,1
3211,0
3352,0
4102,0
883,1
2940,0
3875,0
3963,0
177,1
209,1
1518,1
1277,1
2078,1
1142,1
4918,0
4341,0
1482,1
2,1
4997,0
1894,1
4245,0
127,1
2901,0
2235,1
1456,1
4222,0
2058,1
3642,0
4964,0
2610,0
4563,0
2044,1
4962,0
2618,0
1121,1
4561,0
389,1
3903,0
1853,1
2218,1
2682,0
4346,0
4580,0
4760,0
3497,0
825,1
3538,0
990,1
2763,0
2860,0
78,1
3118,0
3008,0
1442,1
1933,1
2156,1
2505,0
2363,1
4322,0
3,1
3224,0
3047,0
4867,0
45,1
1602,1
3890,0
4799,0
1730,1
2948,0
3477,0
3365,0
927,1
1487,1
1325,1
720,1
607,1
1236,1
3403,0
254,1
2640,0
4906,0
2656,0
886,1
1362,1
3995,0
3703,0
2565,0
274,1
594,1
3844,0
3101,0
1224,1
1934,1
3317,0
3676,0
1287,1
3054,0
282,1
2066,1
3176,0
1147,1
4817,0
4388,0
433,1
1878,1
2819,0
3016,0
3691,0
4484,0
1978,1
4448,0
3483,0
2452,1
2802,0
606,1
666,1
143,1
113,1
277,1
1606,1
3168,0
4987,0
1621,1
3597,0
3279,0
1680,1
1064,1
1851,1
2158,1
441,1
4489,0
4884,0
14,1
1270,1
1011,1
3653,0
770,1
787,1
2190,1
3790,0
286,1
773,1
1434,1
1558,1
3749,0
3773,0
4400,0
4874,0
3750,0
4357,0
4618,0
2240,1
2527,0
4338,0
843,1
3587,0
847,1
2556,0
3666,0
1789,1
1150,1
4399,0
4661,0
1288,1
4900,0
4515,0
4784,0
3705,0
662,1
3372,0
2171,1
3777,0
549,1
4529,0
1239,1
1979,1
1387,1
3221,0
2476,1
1981,1
3537,0
1371,1
3236,0
3379,0
1457,1
298,1
515,1
1907,1
4719,0
2873,0
3275,0
8,1
737,1
348,1
599,1
184,1
4389,0
2301,1
1327,1
2161,1
2351,1
3689,0
432,1
3270,0
1655,1
340,1
3925,0
4351,0
1089,1
4158,0
4688,0
3765,0
3894,0
4432,0
2504,0
4816,0
3027,0
2807,0
3841,0
3200,0
2503,0
4242,0
2797,0
3951,0
2279,1
417,1
3264,0
316,1
1601,1
453,1
4709,0
538,1
4501,0
937,1
2410,1
217,1
2053,1
1316,1
492,1
4109,0
3895,0
3067,0
4359,0
106,1
493,1
1124,1
3269,0
4220,0
1713,1
1390,1
4208,0
895,1
788,1
1004,1
3827,0
2831,0
1678,1
2706,0
2124,1
4714,0
2668,0
4879,0
1168,1
1189,1
2184,1
2520,0
1194,1
3914,0
4280,0
4959,0
2583,0
4813,0
921,1
4679,0
1745,1
3730,0
2853,0
2681,0
775,1
2581,0
16,1
2270,1
2295,1
4690,0
357,1
1657,1
4755,0
98,1
732,1
132,1
4368,0
4605,0
3839,0
2996,0
2254,1
3831,0
351,1
3455,0
9,1
2227,1
1731,1
2164,1
1499,1
3562,0
4078,0
40,1
704,1
1650,1
3328,0
922,1
4478,0
1117,1
1543,1
1519,1
1904,1
76,1
1808,1
3144,0
3540,0
1309,1
3780,0
596,1
4701,0
4966,0
3074,0
1645,1
3539,0
848,1
3719,0
4207,0
328,1
4635,0
4950,0
2192,1
4218,0
533,1
2371,1
1383,1
971,1
4735,0
2966,0
1324,1
1854,1
1326,1
1000,1
2165,1
2731,0
1131,1
2864,0
543,1
1857,1
2008,1
1715,1
2163,1
4759,0
3230,0
1598,1
425,1
4659,0
4309,0
4778,0
4343,0
2335,1
1936,1
563,1
4707,0
458,1
2092,1
3312,0
1245,1
3531,0
576,1
2956,0
4547,0
4162,0
3120,0
2774,0
2975,0
3700,0
1203,1
2084,1
4599,0
2937,0
141,1
2195,1
840,1
3108,0
4811,0
3228,0
403,1
1369,1
3306,0
1883,1
1693,1
1470,1
2876,0
2246,1
830,1
4094,0
699,1
2950,0
4089,0
4670,0
4080,0
291,1
3576,0
3351,0
591,1
3445,0
882,1
528,1
2375,1
3684,0
4534,0
784,1
1782,1
3720,0
2007,1
703,1
4173,0
4456,0
4392,0
3776,0
2750,0
1165,1
920,1
3380,0
4793,0
3289,0
4643,0
91,1
2651,0
2408,1
4403,0
4751,0
2430,1
1045,1
1282,1
4022,0
119,1
1589,1
4722,0
4915,0
3616,0
723,1
3817,0
4271,0
2591,0
2846,0
2781,0
1542,1
312,1
4492,0
734,1
3093,0
215,1
1798,1
385,1
3385,0
1974,1
2906,0
116,1
1261,1
3830,0
4696,0
0,1
4683,0
468,1
3658,0
3786,0
1793,1
680,1
3239,0
266,1
2065,1
4910,0
3248,0
627,1
1845,1
200,1
3638,0
1513,1
2630,0
3218,0
4726,0
4366,0
2395,1
3511,0
3357,0
641,1
1017,1
2816,0
4204,0
956,1
305,1
3059,0
695,1
4179,0
1614,1
3594,0
2315,1
3629,0
2073,1
3635,0
3319,0
4054,0
3578,0
3435,0
4085,0
4015,0
2147,1
2756,0
1754,1
3061,0
4333,0
1042,1
251,1
1557,1
1111,1
167,1
4497,0
1005,1
4167,0
3854,0
1572,1
4473,0
1966,1
2281,1
3679,0
4628,0
3394,0
1345,1
1126,1
4019,0
4507,0
4362,0
1806,1
1323,1
4317,0
4695,0
10,1
4369,0
388,1
4371,0
35,1
3783,0
3244,0
3759,0
656,1
1725,1
1790,1
3034,0
4513,0
2782,0
2692,0
2496,1
2369,1
3586,0
1455,1
2414,1
3194,0
2951,0
1490,1
3917,0
1267,1
1732,1
85,1
4073,0
1449,1
3778,0
2434,1
1244,1
3766,0
4882,0
2178,1
3502,0
245,1
3156,0
1047,1
467,1
2881,0
3928,0
4125,0
512,1
2867,0
1166,1
3525,0
182,1
2364,1
1642,1
776,1
2097,1
3141,0
1172,1
820,1
1872,1
629,1
319,1
3427,0
3126,0
1053,1
1527,1
2588,0
1852,1
4835,0
2285,1
2441,1
1474,1
3968,0
4144,0
4897,0
238,1
2059,1
1548,1
4699,0
3259,0
2824,0
4694,0
3171,0
1141,1
3882,0
2544,0
3742,0
3561,0
1028,1
972,1
4475,0
767,1
2385,1
4108,0
3802,0
3870,0
3146,0
1759,1
404,1
4390,0
3175,0
3079,0
3678,0
4527,0
3081,0
378,1
4036,0
2579,0
819,1
2219,1
4021,0
4217,0
3110,0
138,1
3981,0
4855,0
4575,0
4524,0
2664,0
3874,0
1057,1
589,1
925,1
3104,0
3438,0
3610,0
3726,0
3350,0
4516,0
327,1
1440,1
2263,1
1860,1
29,1
1761,1
994,1
4881,0
995,1
1603,1
1744,1
1892,1
940,1
2810,0
2808,0
3432,0
2054,1
375,1
4069,0
3068,0
1432,1
4520,0
2470,1
4374,0
2132,1
2729,0
1785,1
220,1
3560,0
835,1
3998,0
3404,0
3825,0
1864,1
2425,1
2780,0
1409,1
292,1
646,1
4045,0
3009,0
2821,0
3584,0
4911,0
4154,0
263,1
4396,0
3145,0
4889,0
4227,0
3053,0
3630,0
90,1
2661,0
359,1
1330,1
3482,0
4444,0
1198,1
4331,0
2138,1
2139,1
2249,1
4221,0
479,1
1596,1
753,1
4828,0
3533,0
3100,0
3444,0
204,1
7,1
156,1
1040,1
612,1
2189,1
1963,1
465,1
1820,1
30,1
1059,1
2877,0
2380,1
2869,0
1807,1
3904,0
1292,1
3298,0
2632,0
1297,1
362,1
1826,1
4485,0
4112,0
225,1
1648,1
239,1
2836,0
3980,0
1634,1
3791,0
859,1
4037,0
2456,1
4555,0
513,1
4113,0
4779,0
2805,0
3608,0
735,1
3725,0
759,1
2952,0
2547,0
4782,0
1919,1
4654,0
1002,1
2735,0
2331,1
1888,1
4304,0
4079,0
2917,0
1329,1
4557,0
240,1
2916,0
3273,0
1846,1
2587,0
13,1
271,1
3993,0
2250,1
2631,0
4869,0
812,1
4031,0
2327,1
4409,0
3989,0
968,1
4678,0
4316,0
798,1
969,1
3978,0
4352,0
146,1
2768,0
4767,0
1593,1
3694,0
2329,1
1766,1
3162,0
2026,1
1953,1
68,1
3819,0
1478,1
3932,0
2513,0
1312,1
3667,0
4700,0
551,1
4621,0
3736,0
1200,1
2472,1
3057,0
2849,0
3195,0
75,1
4349,0
2770,0
816,1
1880,1
1983,1
2024,1
283,1
1997,1
2152,1
4295,0
2310,1
2798,0
3354,0
1710,1
3647,0
1100,1
79,1
1338,1
3480,0
1627,1
598,1
3112,0
2032,1
4645,0
2993,0
3203,0
3020,0
3798,0
808,1
4250,0
1669,1
3592,0
2812,0
1555,1
4967,0
4040,0
3696,0
768,1
4205,0
2461,1
3651,0
2674,0
1913,1
2313,1
2382,1
3633,0
2629,0
107,1
4568,0
54,1
4187,0
3515,0
1280,1
4789,0
449,1
3292,0
356,1
4082,0
4393,0
4559,0
4490,0
2732,0
4425,0
2170,1
566,1
1413,1
1697,1
2921,0
3899,0
4505,0
4431,0
1293,1
3721,0
2815,0
2646,0
2131,1
41,1
2818,0
4181,0
3158,0
4713,0
4913,0
3315,0
636,1
3965,0
1289,1
4981,0
903,1
1294,1
799,1
1139,1
1201,1
1197,1
1695,1
3037,0
3462,0
4451,0
